timestamp,open_positions,total_pnl_usd,total_pnl_inr,risk_percent,avg_margin_ratio,min_margin_ratio,positions_at_risk,overall_liq_risk,status
2025-10-13T02:29:19.455096,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T02:34:23.527539,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T02:39:26.517781,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T02:44:30.454347,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T02:49:34.404823,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T02:54:38.609816,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T03:04:09.480817,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T03:09:16.457162,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T03:26:57.736043,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T03:50:35.933010,1,-0.46,-38.90,3.89,1.0000,1.0000,1,low,safe
2025-10-13T03:55:51.632388,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T04:22:31.282958,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T04:32:20.329441,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T04:37:20.402483,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T04:42:26.895904,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T04:47:32.412744,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T04:52:38.722305,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T04:57:44.719106,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T05:02:49.973339,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T05:07:56.535156,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T05:13:02.730040,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T05:18:08.624791,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
2025-10-13T05:23:13.779221,0,0.00,0.00,0.00,0.0000,0.0000,0,none,safe
